496;2023-06-30 17:10:53.000495;2023-06-30 17:10:53.000495;27;11;;Croatia;A;Brekalo;Fiorentina
497;2023-06-30 17:10:53.000496;2023-06-30 17:10:53.000496;25;11;;Italy;A;Colombo;Lecce
498;2023-06-30 17:10:53.000497;2023-06-30 17:10:53.000497;32;11;;Zambia;A;Banda;Lecce
499;2023-06-30 17:10:53.000498;2023-06-30 17:10:53.000498;28;10;;Croatia;A;Rebic;Milan
500;2023-06-30 17:10:53.000499;2023-06-30 17:10:53.000499;20;10;;Italy;A;Verde;Spezia
501;2023-06-30 17:10:53.000500;2023-06-30 17:10:53.000500;37;10;;Italy;A;Di Francesco F.;Lecce
502;2023-06-30 17:10:53.000501;2023-06-30 17:10:53.000501;28;10;;Macedonia;A;Nestorovski;Udinese
503;2023-06-30 17:10:53.000502;2023-06-30 17:10:53.000502;37;10;;Italy;A;Raspadori;Napoli
504;2023-06-30 17:10:53.000503;2023-06-30 17:10:53.000503;18;9;;Italy;A;Bonazzoli;Salernitana
505;2023-06-30 17:10:53.000504;2023-06-30 17:10:53.000504;31;9;;Italy;A;Pinamonti;Sassuolo
506;2023-06-30 17:10:53.000505;2023-06-30 17:10:53.000505;29;9;;Nigeria;A;Success;Udinese
507;2023-06-30 17:10:53.000506;2023-06-30 17:10:53.000506;26;9;;Norway;A;Solbakken;Roma
508;2023-06-30 17:10:53.000507;2023-06-30 17:10:53.000507;33;8;;Italy;A;Piccoli;Empoli
509;2023-06-30 17:10:53.000508;2023-06-30 17:10:53.000508;35;8;;Netherlands;A;Lammers;Sampdoria
510;2023-06-30 17:10:53.000509;2023-06-30 17:10:53.000509;23;8;;Uruguay;A;Satriano;Empoli
511;2023-06-30 17:10:53.000510;2023-06-30 17:10:53.000510;29;8;;Bosnia;A;Djuric;Verona
512;2023-06-30 17:10:53.000511;2023-06-30 17:10:53.000511;28;8;;Norway;A;Botheim;Salernitana
513;2023-06-30 17:10:53.000512;2023-06-30 17:10:53.000512;29;7;;France;A;Defrel;Sassuolo
514;2023-06-30 17:10:53.000513;2023-06-30 17:10:53.000513;26;7;;Belgium;A;Origi;Milan
515;2023-06-30 17:10:53.000514;2023-06-30 17:10:53.000514;18;7;;Spain;A;Jese';Sampdoria
516;2023-06-30 17:10:53.000515;2023-06-30 17:10:53.000515;25;7;;Argentina;A;Gaich;Verona
517;2023-06-30 17:10:53.000516;2023-06-30 17:10:53.000516;19;7;;Argentina;A;Soule';Juventus
518;2023-06-30 17:10:53.000517;2023-06-30 17:10:53.000517;18;7;;Italy;A;Buonaiuto;Cremonese
519;2023-06-30 17:10:53.000518;2023-06-30 17:10:53.000518;30;7;;Belgium;A;Ngonge;Verona
520;2023-06-30 17:10:53.000519;2023-06-30 17:10:53.000519;22;6;;Italy;A;Belotti;Roma
521;2023-06-30 17:10:53.000520;2023-06-30 17:10:53.000520;31;6;;Italy;A;Quagliarella;Sampdoria
522;2023-06-30 17:10:53.000521;2023-06-30 17:10:53.000521;31;6;;Italy;A;Pellegri;Torino
523;2023-06-30 17:10:53.000522;2023-06-30 17:10:53.000522;22;6;;Uzbekistan;A;Shomurodov;Spezia
524;2023-06-30 17:10:53.000523;2023-06-30 17:10:53.000523;22;6;;Sierra Leone;A;Kallon;Verona
525;2023-06-30 17:10:53.000524;2023-06-30 17:10:53.000524;31;6;;Uruguay;A;Alvarez A.;Sassuolo
526;2023-06-30 17:10:53.000525;2023-06-30 17:10:53.000525;23;5;;Italy;A;Lasagna;Verona
527;2023-06-30 17:10:53.000526;2023-06-30 17:10:53.000526;37;5;;France;A;Henry;Verona
528;2023-06-30 17:10:53.000527;2023-06-30 17:10:53.000527;33;4;;Senegal;A;Seck;Torino
529;2023-06-30 17:10:53.000528;2023-06-30 17:10:53.000528;36;3;;Sweden;A;Ibrahimovic;Milan
530;2023-06-30 17:10:53.000529;2023-06-30 17:10:53.000529;21;3;;Ghana;A;Afena-Gyan;Cremonese
531;2023-06-30 17:10:53.000530;2023-06-30 17:10:53.000530;31;3;;Denmark;A;Gytkjaer;Monza
532;2023-06-30 17:10:53.000531;2023-06-30 17:10:53.000531;25;2;;Italy;A;Destro;Empoli
533;2023-06-30 17:10:53.000532;2023-06-30 17:10:53.000532;31;2;;Croatia;A;Pjaca;Empoli
534;2023-06-30 17:10:53.000533;2023-06-30 17:10:53.000533;27;2;;Chile;A;Valencia D.;Salernitana
535;2023-06-30 17:10:53.000534;2023-06-30 17:10:53.000534;36;1;;Argentina;A;Pussetto;Sampdoria
536;2023-06-30 17:10:53.000535;2023-06-30 17:10:53.000535;24;1;;Netherlands;A;Braaf;Verona
537;2023-06-30 17:10:53.000536;2023-06-30 17:10:53.000536;27;1;;Italy;A;Raimondo;Bologna
538;2023-06-30 17:10:53.000537;2023-06-30 17:10:53.000537;30;1;;Italy;A;Cancellieri;Lazio
539;2023-06-30 17:10:53.000538;2023-06-30 17:10:53.000538;20;1;;Brazil;A;Kaio Jorge;Juventus
540;2023-06-30 17:10:53.000539;2023-06-30 17:10:53.000539;35;1;;italy;A;De Luca;Sampdoria
541;2023-06-30 17:10:53.000540;2023-06-30 17:10:53.000540;27;1;;Sweden;A;Voelkerling Persson;Lecce
542;2023-06-30 17:10:53.000541;2023-06-30 17:10:53.000541;31;1;;Italy;A;Montevago;Sampdoria
543;2023-06-30 17:10:53.000542;2023-06-30 17:10:53.000542;20;1;;Lettonia;A;Krollis;Spezia
544;2023-06-30 17:10:53.000543;2023-06-30 17:10:53.000543;25;1;;Portugal;A;Vivaldo;Udinese
545;2023-06-30 17:10:53.000544;2023-06-30 17:10:53.000544;21;1;;Czech Republic;A;Vorlicky;Atalanta
